review_id,nama_pengguna,rating,komentar,tanggal,rating_makanan,rating_layanan,rating_suasana,cabang,platform,tanggal_scraping
Ci9DQUlRQUNvZENodHljRjlvT2xGVldEaFZRVkpDY201aGFYQTJPVXRuWmxZM1ZIYxAB,Yusni-RAMA Ananda Pratama,5,,53 menit lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT25CWlpWVk1XbFZuTkZvelVHbHNWV1psWTBNNWNGRRAB,Gheo Sentra,4,Rahang tuna nya enak semua,2 hari lalu,5,4,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT2tnNExXNWZMVEpSTW1SRlRFVk5jbEZOWVdoemNXYxAB,Aktsara Nafirah,2,"Tempatnya sunyi,dan kurang bersih
Makanan biasa saja cuminya cuman 5 potong, sambelnya sangat sedikit,ayam bakar menteganya kecil dan biasa saja
Tidak sesuai harga dan rasanya",2 hari lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT2tWNFMydHFSMm96TjJSdGRIVm5ObU5LVGpCQlkyYxAB,Kami Project,1,"Tempat makan terburuk yang pernah saya datangi, harga makanannya over price, tempatnya amat sangat kotor, pesannya rahang tuna harga 45 ribu dagingnya seuprit, karyawannya main hp tidak melayani dengan baik. Pantas sunyi🤧",4 hari lalu,1,1,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT25sUE5XSmZXRkp4ZW1Zd2FGZHhMVEZ3VkRCNExYYxAB,Indra Cs,5,,seminggu lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT2xSNFRuaDJPRm93ZDJNMVVrcDJibUU0YUZkdmExRRAB,Indra Lesmana,1,,2 minggu lalu,1,1,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT2xvdFZrMDBWekpJYmxBdFRVeENlV04wTWxVdFFVRRAB,Muh Nailul,5,"tempat nya nyaman pelayanan cepat dan ramah, perbanyak ikan koi nya🤩",sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT2xWeVJsSnFUa0YzWm5vd2VVUlNUVWxHTTI1MFVrRRAB,Yanto Idris,5,"Wahhh mantap banget, makanannya sangat enak dan suasana nyaman, pelayanan terbaik",sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT2pKVVFsUjRaekEzYkhGRWJtMWlkazlTTkZCQ2VuYxAB,Nasru Loh,5,mantap pelayanan nya,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT214UFNVOVlkRkpoYjBOVk9EaFNkbmQwU1UxVlNVRRAB,Srii Wahyunii,5,Baguss,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:16
Ci9DQUlRQUNvZENodHljRjlvT25sQ04xaHRZbEIxVHpGbU1FeHhkV2h6Ymt0R1MxRRAB,Rusdiahwan Wawan,1,Pelayanan sangat lama,sebulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT21GM09HRjFTVTVpYWsxV1NVOU1SRWcyTWxGd2NrRRAB,Utbah Utbah,5,,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT2xOTFJXSkpjUzB4Vkc5a1RtYzFlbTVtYTBSRVoxRRAB,Andi Mutmainnah,5,,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT25kMFNWRTFjWEUxYmtSWk9FSm1SWEJzTmtVdFpFRRAB,Burhanuddin Abbas,5,Kerja bagus,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT210c04yNXNVRFV4Tm1OT1IwMTNTak5rVFZocWNIYxAB,Riana Natasya,5,Danil,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT2pOT2FXSTRXRFJtTVVoTFNrb3pPRWhaVmpoQlgzYxAB,nabila,5,Pelayananny cepat dan rama,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT2pOSFlUazRiVlZ2T0RKb09VeHdjaTExWTI5a1UwRRAB,Farhaq Al Fariq,5,,sebulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT2tzeGNXSnJObXhpWkdFd2VqUjNhMDlWYkdsUVFXYxAB,ayu aprianti arsyad,2,"tidak worthit,
harga dan kualitas
pesan ikan di bakar dan di rebus ukuran XL yg datang kecil untuk ikan bakarnya kayak sisa setengah ekor kebawah sedangkan untuk ikan masaknya hanya tulang2 dan kepala tdk ada daging sama sekali terus sebagian dagingnya kyk tdk ada , pesan cumi goreng tepung kayak cumi yg kecil di iris tipis sekali kyk tdk ada daging cuminya jd kyk tepung saja di makan mana asin. hampir 400 rb untuk makanan begitu ! 👎🏻 paling benar memang makan di restoran dr pd tempat2 tdk jelas begini!
tidak di sarankan sih kesini ! untuk harga tdk wort it ! 👎🏻👎🏻 pertama dan terakhir",2 bulan lalu,2,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT25KdE1IUk1hR1kyTVhSRGVrUlZlbFoyZWxKUk9FRRAB,Jusni Ananda Fitri,5,"Makanan yg disajikan sangat cocok dilidah, pelayanan sangat baik para karyawan sangat ramah dan gercep, suasan resto juga sangat mendukunh terutama jika ingin makan bersama keluarga",2 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT25nMGRHNXFkWEJ0ZDJKM1NIcExORGs1ZWsxME9FRRAB,Kahar Al Husain Zahra,5,,2 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:37
Ci9DQUlRQUNvZENodHljRjlvT21ORlIzWTFlWEZ3Wm05eVdYVk5jemxyVDNaTVdIYxAB,Risna Mabe,5,Makanya enak enak dan pelayanannya sangat bagus mantap,2 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT2tJMVRWQmpkVk5LZFhCeVUzTlNPSFZpZEhwMmRVRRAB,Zulfia Anugrah,5,makanan dan pelayanannya sangat mantap dan tempat nya begitu nyaman,2 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT2pSRU5XWXdNbWc0TmpKdk5EQlNUa3huY25SNlgwRRAB,TOKO ZILAL,3,Pelayanan sangat lama,2 bulan lalu,4,1,3,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT205b1dDMWtRVlJsY0Y5MWNrRnhPV2hpWDFkR2FuYxAB,Indra Lesmana,1,,2 bulan lalu,1,1,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT2tKNUxWTlpWa2hUUjFGQ1NYbFRlalpOZUV0SGFIYxAB,Abdul Kadir,5,,2 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT2tsRmMxZzBhMGRGYUZkeU9HZDRTblIxYkVGclNuYxAB,Miftah mii,2,"Untuk makanan dan servisnya sudah bagus sekali, cuman tempatnya kurang terawat, dan lingkungannya bawa selokan dan sampah",2 bulan lalu,5,5,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT2pVNVltWkdabGc1VTBWdFdIUk9lWFpsTFVWM2NGRRAB,Atika Tika,3,"Jeleknya itu banyak pengamen sama penjual2 keluar masuk, bikin kurang nyaman",2 bulan lalu,4,4,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT2xZeU1IWkxiMVZ3VUVRNWQxTnpkVzF5ZFRoeGMyYxAB,Nur Annisa Muthia Muis,2,"Mohon maaf sblmnya. Tmpt agak kotor, Di gazebo ujung dkt tmpt sampah bau skali
Tolong area tmph sampah di perbaiki, jgn ada smpah yg terjatuh dan baunya tdk terhirup.",2 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT21Jd1NtSjVlbEJtYkZCWWVqbFlWbk5GVmxsU2FWRRAB,Ansar Ansar,5,Mantap,2 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT25VMFJsTjZURTAzYUhGNVJIWXlRa1YwYUhWcGNVRRAB,Aan Kurniawan,4,Kerrn enak,2 bulan lalu,4,4,4,Saoenk Cobek Samata,Google Maps,2026-06-09 14:37:57
Ci9DQUlRQUNvZENodHljRjlvT21VMGVHbFlkWFJ6Y0RsNE5FSjZWbUZIVVVocWVIYxAB,Rusman,4,"Suasananya bagus hidangannya juga bagus hanya saja musallahnya tidak ada pencaha yaan lampu, jadi orang salat gelap gelapan",3 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT2tGbmFEQm5OMFpzYWpsT2JrdFpRWEJVUmpOU1ZuYxAB,Difnaa,5,,3 bulan lalu,,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT2xOMFMwdE5hSHB2VFRocmJFMVhVR2RzYUZaclpXYxAB,Mayson Jiro,1,"Jujur, saya mendapat kesan yang salah tentang tempat ini. Dan sepertinya pembayaran tidak mendapat diskon sama sekali. Awalnya saya membayar paket Ramadhan, tetapi setelah saya menambahkan makanan yang sama dengan harga normal, astaga, harga diskonnya sama dengan harga normal. Apakah hanya saya yang mengalami ini atau haruskah saya memberi tahu semua orang agar tidak ada pelanggan lain seperti saya? Biarkan waktu yang menjawabnya karena ini bulan Ramadhan!",3 bulan lalu,3,4,3,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT2tNMFZ6bE9Va3g1UWtsaE1tWlZOSEpKVm13eU9WRRAB,Bunga,5,,4 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT21sMVFXZEdWREJ3YmxwNVNIaG5jRFJUVFdGTU9VRRAB,NURINAYA,5,mntp💅,4 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT21aMGNqSnpNa2hpVEdab1YxVnRjWGhpVWsxcmNGRRAB,indra lesmana,1,,4 bulan lalu,1,1,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT201dFZHVjNSMVU1Wm1SRFMzcGhkbXRUWVRKWVdrRRAB,blek swit01,1,Kurang ramah kasirnya,4 bulan lalu,1,1,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT21aS1psTmpWekJmYTJSRU0ybERNemhRTTJGNU5sRRAB,Dewi Satriati Ninsyi,5,,4 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT25ZNGVrWnBlbW93UlRRMUxUTnVUMmhyWXpsQ1kzYxAB,Rita Hasryanti,3,Makanannya nda ada yang benar benar panas rasanya standarji harganya juga agak mahal menurut ku masak biar lomboknya berbayar juga,4 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT21wMGJrOVBjbnA1TWxFNFJrRkdRV3BDTjFSTVpIYxAB,Bismillah 123,1,Kotor banyak tai kucingnya,4 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:17
Ci9DQUlRQUNvZENodHljRjlvT2w5TVpISmxPV1JZVEdSRFUxaGllRVo1UzNKUlVrRRAB,D Ròxlyn,3,"Sebagai pecinta kuliner,  makanan yang disajikan hambar, kurang rasa.",5 bulan lalu,3,4,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT2xsWVEyUkVkMmRwZEZoNVZVeGtiV3hGUW1GUVEzYxAB,Agus Ryanto Ade Putra,5,Menu dan Pelayanan keren,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT2xFMlZURnZaVGhNYW5KaGFYTkNhVFY2VFdzNVNFRRAB,Asshitaa Khann,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT25SVlJFeERSM3BzZUU5RWNEVlJhVXg1TlVrd1VsRRAB,Ayaaa,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT2taMVMyaEtSbWhqVkhoSVdFRTBObWhyUVhoaU5tYxAB,Nur Inaya,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT2s0M01tRkhMVXBSWTJ4WU5EZGxhVWR3VjBaNWFVRRAB,Tom Mi,5,Menunya enak pelayanannya juga baik,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT2pSQmJIQnROamxxWlZWbmJXdFZkRGx1UWpSbFdrRRAB,Arsyila Romeesa,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT21kVmNIWndZVXBUYW0wMVptOVVjREpNT1VNeldFRRAB,Iskandar Zulkarnaen,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT2pjeVZGSkphRXAzVW0xWlprTTROSE0yTlhoWlQyYxAB,Ins Calista,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT21GbmJXWkRWbXhaVjFKdVJGZzVNVlZoTTFaa0xWRRAB,Arhy Razak,4,"Ruang vipnya ga seru, soundsistemnya tdk bagus",5 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:38
Ci9DQUlRQUNvZENodHljRjlvT2toNFJ6WmtPRWhSTmw5TFUySkVjbWQ0TVUxMlZFRRAB,Edi Wiyono,5,Adem dan bersih masjidnya,5 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT2xSSUxWcFdjM0k0WW1OdFFYQkNiak41VEhJdFdVRRAB,Nur Afni Andriani,5,Suasana tenang,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT21KSmJESnJZbWxxUjBKUmRrTllXamhqZVZOelQwRRAB,Sitti Nurwahidah,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT25OcFQwcEdkRjlDYVhGeFMwaHBSVGhTU1MxbFptYxAB,MayaAulia Ramadani12,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT2sxM1IwMHpOR1IzU2pKdGRsOHdWRFV4UjNkVlYzYxAB,Suci Rahmadanisahid,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT2xSS1pIbDNVbFExYkc1eWVYcHpSME53TlRVMFpXYxAB,Isna Wati,1,,5 bulan lalu,1,1,1,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT2pSTmNqQlZjVUpLU0ZjeGNtZGpWMlF5TldoRExYYxAB,RAHMA DANI,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT2pVNFQzQkRSRk5xVDA5TmIwOWpXRzF0VWpadGNXYxAB,Ina Nova,5,,5 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT2w5clZFeGxaRWQ1YWtscFFUQjVYemR6VUVSV1lrRRAB,Nur Hikma_G_045,5,Enak.... Apalagi supervisor nya ganteng,6 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT2psTlpHeGpXV1pmVDNoWGNsODJTVU5zYW1sa1kzYxAB,Nyoman Widi Ayu Indah Lestari,5,,6 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:38:58
Ci9DQUlRQUNvZENodHljRjlvT21oMWJsWk5lVTVzY1ZCaWEwWlhZa0phVkRsaldIYxAB,mey,5,makanan enak pelayanan baik tempat nyaman trmksih,6 bulan lalu,5,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT25OUlZuaGlka00zVTFFeE1WZFVZMHBoU1U5TlowRRAB,Ansari Ari,5,,6 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT25CMk5VRlBXbmhsWkc5UWQzbE1XRlJDZFV4RWVsRRAB,Utamy ermawati,5,"makanannya enak
tempatnya nyaman
terimakasih saoeng cobek 👍🙏",6 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT2s1UU9GRTBOazl0Y1hsUFNGbEhhWFp3Y3pKbFRsRRAB,Andi Nurdevyana,5,,6 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT2pGb04wUnVXbE0wYWpaVWJFWllSRk52ZW1oNFFtYxAB,Hamka Jari,5,recomended,6 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT2xNMlJ6ZDJYMnh6Y2pCNE9VTkJiR1JxV0RsQlFWRRAB,MIRDAYANTI SYAM,5,,6 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT2xOVVFqSlNiblJ6T0c0d1VtZ3hMWFo0WjNCWVFrRRAB,Muh Haidar,5,,6 bulan lalu,5,5,4,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT2pKV1RqaDJjR3hHUjA5M1lVMVJWa3gxTmtkd1dsRRAB,Adilah Riaji,5,,6 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT2tsZlZrdGhOekJpV21GQk1HTTJhMUI1UTFWblRVRRAB,Della Andreani,5,"Kasih bintang 5 biar dibaca

Tempat lebih diperhatikan kebersihan nya
Harga kurang sepadan dgn rasa makanannya

Terimakasih",6 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT25Ga1JFbEVkbXhrTW1KdE56SjZXbWxGWVZCUmJYYxAB,Nando Zidan,2,,6 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:19
Ci9DQUlRQUNvZENodHljRjlvT2pNek5qSXRjWFpYV0ROdVdIWkhWMVJwYzJ0U1ZGRRAB,Maheswari,4,"Makanannya enak-enak, kolamnya bnyak ikan, suasananya tenang..
Cuma nungguin makanannya agak lama, sama ada 1 ekor kucing yg tiba"" nyamperin, agak ganggu sih tuh kucing krna gak mau pergi.. Selebihnya oke banget!
Highly recommended pokoknya..",6 bulan lalu,5,4,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2xKeWFDMDJUSFk1VWtSaGQzTk1iemt5VlRrd1pYYxAB,Muhammad Ridwan,2,"Spanduk depan tentang paket ayam goreng dan ayam bakar, itu BOHONG. Saya datang tgl 10 nov 25, ternyata tidak menu paket itu. Padahal saya singgah karena mau beli paket itu.",6 bulan lalu,3,1,2,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2toeE5qTTNTbEoyY0ROT1JtNXNXbmt0U2w5cGRtYxAB,Ratnawati,5,"Pelayanan sangat baik dan ramah, makanan enak, dan suasana enak..",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2w5aFVHeEJYMmRPVlUxblh6WXpaRmxQTUV0MWNGRRAB,Wati Ji,5,"Pelayanan nya ramah dan cepat bgt, mbaknya yg menangani reservasi sy dr awal sangat baik dan ramah, tempat dan suasana enak, dan makanan nya juga sangat enak, tamu saya semua sangat luas, next pasti reservasi lagi, makasih saoenk cobek 😍🥰😇",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT25WRVNuSlRURWd5TkdGbWN6UkxWbFIwZVVKcVpsRRAB,NURANI AZIZAH . M,5,"Makanannya enak dan penyajiannya cepat. Pelayanannya (Mba Risma) sangat ramah,",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2pJek4zTlZhMDFGYUVGb1pTMHljalE0VlRoR1RGRRAB,Afrah Ali,5,suasananya bagus mknannya enak,7 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT21wZlFqRmtjMWxLYUhCS1NqUlNZblJTWVVWUFMzYxAB,nharaya ch,5,"enak, pelayanan ramah",7 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2tKbVZsazNVbnBwY1hVeWVHcHVZbXd5U1ZocE1YYxAB,Andriyani Lestari Nur,5,Bagus,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2kxemFUSjJOaTFWWWpCa2FURXhja2MwU1cxTk9WRRAB,Amalia Chaedir,5,"Pelayanannya puass bngett
Makanannya mantulll",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2paMldGY3hRekJ3YkY5SmJuVjFTRU00UjFjMFpFRRAB,Sekar Rischiani,5,"Menunya enak semua, fresh juga, tempatnya bersih, dan pelayanan nya juga cepat,,
Thank you Saoenk Cobek",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:39:39
Ci9DQUlRQUNvZENodHljRjlvT2psa2JFTkRYMjVxWjJ0NUxXdGZibWxhV1RoMU4yYxAB,Arfha,5,,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT2xkTVFsbFZVVlUxTkRoUVNYSlhOazVOY2pOYVlYYxAB,Alif Fatahillah,5,"akses perjalanan mudah, ramah dan enak",7 bulan lalu,,,,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT21Oc1JIazVXbFV0ZG1OT1MwMUNZWEEzYW13emVrRRAB,Nurhayati,5,,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT21wblNYUlFMVVl5VlhwR01VaHlaR3RqWHpsS01sRRAB,HARIMINTAN,5,,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT2tSQkxXSm9UbVp3ZDFjM1lVeHplSE51YW5kNGNXYxAB,Muthia Idha,3,,7 bulan lalu,4,5,3,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT2tOaVNsVjBURVJTU1ZSclNHNUlaREI0YURReWVGRRAB,Anita Rahman,4,Pelayanannya bagus... Makanannya juga enak,7 bulan lalu,3,3,4,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT2xJeGRuRjRZM0JJU1Y5VFdVOWlkVGhTU0ZOUVdYYxAB,Cleo Leon,5,"Recomend banget buat makan di saoenk cobek di samata, cocok untuk kumpul bersama keluarga dan teman2. Rasa makanan semua nya mantap dan pelayanan sangat baik dan ramah ❤❤❤",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT2xaQk5GVkVWa0puV1c5c2RXdDVhak5LVEROTFdWRRAB,Erwin Ermha,5,"Pelayanan.nya oke, makanan.nya enak",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT21WMk1rOVJYMFk1YWtKQ2RWVXllVVExU21aYU1WRRAB,yayasancendekia puruhita,5,"Pelayanan cepat, makanan enak",7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT21waVptWTNUalZpV1haVk1VWkJkV0Z6TlRnME9HYxAB,Faqi Athy,5,,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:00
Ci9DQUlRQUNvZENodHljRjlvT21WT09IbFlaM05CU1dwc2NpMDVSakZMVm1FelYxRRAB,Nublah Fillah,5,,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:20
Ci9DQUlRQUNvZENodHljRjlvT2pVeVZtcHJYMlJrTjA1WmMybHBXVWd4WDFOR2IyYxAB,Sri Indriani,5,,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:20
Ci9DQUlRQUNvZENodHljRjlvT2kxaFoyVkRRMUZaZDBORlpUUjVSWGRrUTI0dGExRRAB,Andi Farida,5,Rombongan Punabakti dinas koperasi makassar,7 bulan lalu,5,5,5,Saoenk Cobek Samata,Google Maps,2026-06-09 14:40:20
